 city,country,name,postalCode,reviews.rating
Morrisville,US,Quality Inn & Suites Nj State Capital Area,19067,5.0
Morrisville,US,Quality Inn & Suites Nj State Capital Area,19067,5.0
Abingdon,US,Alpine Motel,24210,4.0
Abingdon,US,Alpine Motel,24210,3.0
Abingdon,US,Alpine Motel,24210,4.0
Erie,US,Avalon Hotel & Conference Center,16501,3.0
Erie,US,Avalon Hotel & Conference Center,16501,2.0
Erie,US,Avalon Hotel & Conference Center,16501,5.0
Carlisle,US,Pike Motel,17013,3.0
Clearfield,US,Best Western Plus Clearfield,16830,5.0
King of Prussia,US,Radisson Hotel Valley Forge,19406,5.0
King of Prussia,US,Radisson Hotel Valley Forge,19406,5.0
Markleysburg,US,National Trail Motel,15459,4.0
Montgomeryville,US,Quality Inn,18936,5.0
West Chester,US,Hotel Warner,19380,4.0
West Chester,US,Hotel Warner,19380,5.0
West Chester,US,Hotel Warner,19380,5.0
Bradford,US,Heritage Suites,16701,4.0
Washington,US,America's Best Value Inn,15301,1.0
Washington,US,America's Best Value Inn,15301,1.0
Washington,US,America's Best Value Inn,15301,4.0
Allentown,US,Comfort Inn-lehigh Valley West,18106,3.0
North Wales,US,Hampton Inn & Suites Philadelphia Montgomeryville,19454,5.0
North Wales,US,Hampton Inn & Suites Philadelphia Montgomeryville,19454,5.0
North Wales,US,Hampton Inn & Suites Philadelphia Montgomeryville,19454,5.0
Milwaukee,US,Days Inn & Suites Milwaukee Airport,53221,4.0
Elkhart,US,Fairway Inn,46514,3.0
Elkhart,US,Fairway Inn,46514,2.0
East Dover,US,Cooper Hill Inn,5341,5.0
Mattituck,US,Mattituck Motel,11952,5.0
Springfield,US,Residence Inn Springfield South,62703,5.0
Asheboro,US,Comfort Inn,27205,5.0
Bowling Green,US,Baymont Inn & Suites Bowling Green,42104,2.0
Bowling Green,US,Baymont Inn & Suites Bowling Green,42104,1.0
Florence,US,Holiday Inn Express & Suites Florence I-95 & I-20 Civic Ctr,29501,5.0
Florence,US,Holiday Inn Express & Suites Florence I-95 & I-20 Civic Ctr,29501,4.0
Greenville,US,Aloft Greenville Downtown,29601,5.0
Butte,US,Holiday Inn Express & Suites Butte,59701,3.0
Butte,US,La Quinta Inn & Suites Butte,59701,4.0
Butte,US,La Quinta Inn & Suites Butte,59701,5.0
Butte,US,La Quinta Inn & Suites Butte,59701,5.0
Butte,US,La Quinta Inn & Suites Butte,59701,4.0
Butte,US,La Quinta Inn & Suites Butte,59701,4.0
Chalmette,US,Best Western Plus Chalmette Hotel,70043,5.0
Kenyon,US,Schweich's Hotel Bar & Restaurant,55946,5.0
Kenyon,US,Schweich's Hotel Bar & Restaurant,55946,4.0
DeKalb,US,Red Roof Inn & Suites Dekalb,60115,4.0
DeKalb,US,Red Roof Inn & Suites Dekalb,60115,3.0
Collinsville,US,Drury Inn St Louis Collinsville,62234,4.0
Woodstock,US,Best Western-woodstock Inn,60098,4.0
Bolingbrook,US,Aloft Bolingbrook,60440,5.0
Cary,US,Comfort Suites-regency Park,27518,5.0
Cary,US,Comfort Suites-regency Park,27518,5.0
Franklin,US,Drury Plaza Hotel Nashville Franklin,37067,5.0
Franklin,US,Drury Plaza Hotel Nashville Franklin,37067,5.0
Franklin,US,Drury Plaza Hotel Nashville Franklin,37067,5.0
Franklin,US,Drury Plaza Hotel Nashville Franklin,37067,5.0
Franklin,US,Drury Plaza Hotel Nashville Franklin,37067,5.0
Bettendorf,US,Hilton Garden Inn Bettendorf/quad Cities,52722,3.0
Walla Walla,US,BEST WESTERN PLUS Walla Walla Suites Inn,99362,5.0
Walla Walla,US,BEST WESTERN PLUS Walla Walla Suites Inn,99362,5.0
Heyburn,US,Top's Motel,83336,4.0
Heyburn,US,Top's Motel,83336,2.0
Bear,US,Best Western Plus Newark/christiana Inn,19701,4.0
Bear,US,Best Western Plus Newark/christiana Inn,19701,5.0
Bear,US,Best Western Plus Newark/christiana Inn,19701,3.0
Bear,US,Best Western Plus Newark/christiana Inn,19701,5.0
Bear,US,Best Western Plus Newark/christiana Inn,19701,5.0
Cortez,US,National 9 Inn-sand Canyon,81321,2.0
DeLand,US,Riviera Resort & Marina,32720,5.0
Fort Walton Beach,US,Holiday Inn Resort Fort Walton Beach,32548,5.0
Fort Walton Beach,US,Holiday Inn Resort Fort Walton Beach,32548,1.0
Fort Walton Beach,US,Holiday Inn Resort Fort Walton Beach,32548,5.0
Fort Walton Beach,US,Holiday Inn Resort Fort Walton Beach,32548,5.0
Clearwater Beach,US,Chart House Suites On Clearwater Bay,33767,4.0
Clearwater Beach,US,Chart House Suites On Clearwater Bay,33767,5.0
Clearwater Beach,US,Chart House Suites On Clearwater Bay,33767,4.0
Clearwater Beach,US,Chart House Suites On Clearwater Bay,33767,5.0
Palm Beach,US,Colony Hotel,33480,4.0
Palm Beach,US,Colony Hotel,33480,5.0
Avon Park,US,Oak Tree Inn,33825,1.0
Guilford,US,Red Roof Plus+& Suites Guilford,6437,4.0
Guilford,US,Red Roof Plus+& Suites Guilford,6437,5.0
Fullerton,US,Grand Inn,92832,4.0
Fontana,US,Comfort Inn,92336,4.0
Eureka,US,Holiday Inn Express & Suites Eureka,95501,5.0
El Centro,US,Super 8-el Centro,92243,4.0
El Centro,US,Super 8-el Centro,92243,4.0
El Centro,US,Super 8-el Centro,92243,3.0
Culver City,US,Westchester Hotel,90230,1.0
Sausalito,US,Hotel Sausalito,94965,5.0
Sausalito,US,Hotel Sausalito,94965,4.0
Palm Springs,US,Best Western Inn At Palm Springs,92264,4.0
Valencia,US,Best Western-valencia Inn,91355,4.0
Valencia,US,Best Western-valencia Inn,91355,4.0
Valencia,US,Best Western-valencia Inn,91355,3.0
Valencia,US,Best Western-valencia Inn,91355,3.0
Long Beach,US,Best Western Plus Hotel At The Convention Center,90802,5.0
Long Beach,US,Best Western Plus Hotel At The Convention Center,90802,5.0
Long Beach,US,Best Western Plus Hotel At The Convention Center,90802,2.0
Long Beach,US,Best Western Plus Hotel At The Convention Center,90802,4.0
Long Beach,US,Best Western Plus Hotel At The Convention Center,90802,4.0
Berkeley,US,Bancroft Hotel,94704,4.0
Atascadero,US,Rancho Tee Motel,93422,2.0
Barstow,US,Desert Inn Motel,92311,4.0
Barstow,US,Desert Inn Motel,92311,2.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,4.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,3.0
Pismo Beach,US,Seacrest Oceanfront Hotel,93449,5.0
Monterey Park,US,Lincoln Plaza Hotel,91755,4.0
Glendale,US,Chariot Inn,91205,2.0
Glendale,US,Chariot Inn,91205,5.0
Scottsdale,US,Courtyard by Marriott Scottsdale Salt River,85250,5.0
Scottsdale,US,Courtyard by Marriott Scottsdale Salt River,85250,5.0
Saint Louis,US,Hampton Inn & Suites St. Louis/South I-55,63129-1202,5.0
Palestine,US,Hampton Inn & Suites Palestine,75801-6934,5.0
Palestine,US,Hampton Inn & Suites Palestine,75801-6934,5.0
Palestine,US,Hampton Inn & Suites Palestine,75801-6934,5.0
Sutter Creek,US,Hotel Sutter,95685,3.0
Corrales,US,The Chocolate Turtle Bed & Breakfast,87048,5.0
Corrales,US,The Chocolate Turtle Bed & Breakfast,87048,5.0
Corrales,US,The Chocolate Turtle Bed & Breakfast,87048,4.0
Corrales,US,The Chocolate Turtle Bed & Breakfast,87048,4.0
Corrales,US,The Chocolate Turtle Bed & Breakfast,87048,5.0
Long Beach,US,The Varden Hotel,90802,5.0
Long Beach,US,The Varden Hotel,90802,5.0
Long Beach,US,The Varden Hotel,90802,4.0
Long Beach,US,The Varden Hotel,90802,5.0
Long Beach,US,The Varden Hotel,90802,5.0
Long Beach,US,The Varden Hotel,90802,5.0
Long Beach,US,The Varden Hotel,90802,5.0
Long Beach,US,The Varden Hotel,90802,4.0
Long Beach,US,The Varden Hotel,90802,5.0
Long Beach,US,The Varden Hotel,90802,5.0
Long Beach,US,The Varden Hotel,90802,5.0
Park City,US,Park City Peaks Hotel,84060,3.0
Elko,US,American Inn,89801,4.0
Cambridge,US,The Charles Hotel,2138,5.0
Cambridge,US,The Charles Hotel,2138,5.0
Cambridge,US,The Charles Hotel,2138,2.0
Cambridge,US,The Charles Hotel,2138,5.0
Cambridge,US,The Charles Hotel,2138,5.0
Cambridge,US,The Charles Hotel,2138,5.0
Cambridge,US,The Charles Hotel,2138,5.0
Madison,US,Hotel Red,53711,5.0
Madison,US,Hotel Red,53711,4.0
Madison,US,Hotel Red,53711,3.0
Madison,US,Hotel Red,53711,5.0
Madison,US,Hotel Red,53711,5.0
Madison,US,Hotel Red,53711,3.0
Madison,US,Hotel Red,53711,5.0
Madison,US,Hotel Red,53711,5.0
Madison,US,Hotel Red,53711,5.0
Madison,US,Hotel Red,53711,5.0
Madison,US,Hotel Red,53711,5.0
Gloucester,US,Atlantis Oceanfront Inn,1930,5.0
Gloucester,US,Atlantis Oceanfront Inn,1930,5.0
Gloucester,US,Atlantis Oceanfront Inn,1930,5.0
Brookline,US,Longwood Inn,2446,5.0
Peabody,US,Plaza Motel,1960,1.0
Littleton,US,Lyttleton Inn,1460,5.0
Beverly,US,Beverly Garden Suites,1915,5.0
West Springfield,US,Best Western Springfield West Inn,1089,3.0
West Springfield,US,Best Western Springfield West Inn,1089,5.0
West Springfield,US,Best Western Springfield West Inn,1089,5.0
Everett,US,Hampton Inn-seattle/everett,98201,3.0
Everett,US,Hampton Inn-seattle/everett,98201,5.0
Delavan,US,Super 8 Delavan Near Lake Geneva,53115,1.0
Baraboo,US,Campus Inn Motel,53913,3.0
Springfield,US,Comfort Inn,22150,5.0
Arlington,US,Admiral Hotel,76006,2.0
Bethlehem,US,Holiday Inn Express & Suites Bethlehem,18015,5.0
Bethlehem,US,Holiday Inn Express & Suites Bethlehem,18015,5.0
Bethlehem,US,Holiday Inn Express & Suites Bethlehem,18015,2.0
Bethlehem,US,Holiday Inn Express & Suites Bethlehem,18015,4.0
Bethlehem,US,Holiday Inn Express & Suites Bethlehem,18015,5.0
Bethlehem,US,Holiday Inn Express & Suites Bethlehem,18015,4.0
Bethlehem,US,Holiday Inn Express & Suites Bethlehem,18015,5.0
Hackettstown,US,Quality Inn,7840,1.0
New Providence,US,Best Western Plus Murray Hill Hotel & Suites,7974,5.0
Medina,US,Red Roof Inn Cleveland-medina,44256,2.0
Somerset,US,Candlewood Suites Somerset,8873,4.0
Broken Arrow,US,Best Western Kenosha Inn,74012,4.0
Broken Arrow,US,Best Western Kenosha Inn,74012,5.0
Elk City,US,Motel 6 Jaiden & Jiya LLC,73644,3.0
Elk City,US,Motel 6 Jaiden & Jiya LLC,73644,1.0
Broken Bow,US,Beavers Bend Lodging,74728,5.0
Saint Louis,US,Seven Gables Inn,63105,5.0
Durham,US,Aloft Durham Downtown,27701,4.0
Durham,US,Aloft Durham Downtown,27701,5.0
Chimney Rock,US,Carter Lodge,28720,4.0
Newaygo,US,M -37 Motel,49337,3.0
Summerville,US,Sleep inn,29483,3.0
Marietta,US,Microtel Inn Suites by Wyndham Marietta,45750,5.0
Marietta,US,Microtel Inn Suites by Wyndham Marietta,45750,4.0
Marietta,US,Microtel Inn Suites by Wyndham Marietta,45750,5.0
Marietta,US,Microtel Inn Suites by Wyndham Marietta,45750,5.0
Norcross,US,America's Best Inn Suites,30093,1.0
San Francisco,US,InterContinental San Francisco,94103,5.0
San Francisco,US,InterContinental San Francisco,94103,5.0
Independence,US,Appletree Inn,67301,4.0
Newport News,US,Courtyard by Marriott Newport News Airport,23602,5.0
Saint Louis,US,Drury Inn Suites St. Louis Convention Center,63102,5.0
Deming,US,Holiday Inn Express Suites Deming Mimbres Valley,88030,5.0
Deming,US,Holiday Inn Express Suites Deming Mimbres Valley,88030,5.0
Deming,US,Holiday Inn Express Suites Deming Mimbres Valley,88030,4.0
Albert Lea,US,Comfort Inn,56007,5.0
Albert Lea,US,Comfort Inn,56007,5.0
Clinton,US,Holiday Inn Express Suites Clinton,73601,5.0
Clinton,US,Holiday Inn Express Suites Clinton,73601,4.0
Dayton,US,Drury Inn Suites Dayton North,45414,4.0
Dayton,US,Drury Inn Suites Dayton North,45414,5.0
Dayton,US,Drury Inn Suites Dayton North,45414,5.0
Dayton,US,Drury Inn Suites Dayton North,45414,5.0
Dayton,US,Drury Inn Suites Dayton North,45414,5.0
Dayton,US,Drury Inn Suites Dayton North,45414,4.0
Fayetteville,US,Sleep Inn,28312,5.0
Fayetteville,US,Sleep Inn,28312,4.0
Corbin,US,Fairfield Inn Corbin,40701,5.0
Corbin,US,Fairfield Inn Corbin,40701,1.0
Medford,US,Budget Inn of America,97501,4.0
Glenview,US,Best Western Plus Glenview-Chicagoland Inn Suites,60026,4.0
Coeur d'Alene,US,SpringHill Suites Coeur d'Alene,83814,5.0
Coeur d'Alene,US,SpringHill Suites Coeur d'Alene,83814,5.0
Coeur d'Alene,US,SpringHill Suites Coeur d'Alene,83814,5.0
Gladstone,US,Holiday Inn Express Portland Se - Clackamas Area,97027,1.0
Miami Beach,US,Circa 39 Hotel,33140,3.0
Reynoldsburg,US,Days Inn Columbus East,43068,5.0
Reynoldsburg,US,Days Inn Columbus East,43068,4.0
Farmington,US,Holiday Inn Express and Suites,87401,4.0
Marina,US,Howard Johnson Marina at Monterey Bay,93933,4.0
Davenport,US,Hampton Inn Orlando-Maingate South,33897,4.0
Davenport,US,Hampton Inn Orlando-Maingate South,33897,5.0
Los Angeles,US,The L.A. Hotel Downtown,90071,5.0
Los Angeles,US,The L.A. Hotel Downtown,90071,3.0
New Philadelphia,US,Best Western Dutch Valley Inn,44663,5.0
New Philadelphia,US,Best Western Dutch Valley Inn,44663,5.0
New Philadelphia,US,Best Western Dutch Valley Inn,44663,4.0
New Philadelphia,US,Best Western Dutch Valley Inn,44663,5.0
Springfield,US,hampton inn Springfield southeast,65804,5.0
Myrtle Beach,US,Hilton Garden Inn Myrtle Beach/Coastal Grand Mall,29577,5.0
Tyler,US,Fairfield Inn Suites Tyler,75701,3.0
Tyler,US,Fairfield Inn Suites Tyler,75701,5.0
Tyler,US,Fairfield Inn Suites Tyler,75701,4.0
Edgartown,US,Harborside Inn,2539,4.0
Lahaina,US,Honua Kai Resort Spa,96761,5.0
Lahaina,US,Honua Kai Resort Spa,96761,4.0
Lahaina,US,Honua Kai Resort Spa,96761,4.0
Lahaina,US,Honua Kai Resort Spa,96761,4.0
Lahaina,US,Honua Kai Resort Spa,96761,5.0
Lahaina,US,Honua Kai Resort Spa,96761,3.0
Lahaina,US,Honua Kai Resort Spa,96761,5.0
Lahaina,US,Honua Kai Resort Spa,96761,5.0
Lahaina,US,Honua Kai Resort Spa,96761,5.0
Lahaina,US,Honua Kai Resort Spa,96761,5.0
Lahaina,US,Honua Kai Resort Spa,96761,5.0
Lahaina,US,Honua Kai Resort Spa,96761,5.0
Lahaina,US,Honua Kai Resort Spa,96761,5.0
Lincoln,US,Staybridge Suites Lincoln Northeast,68505,4.0
Lincoln,US,Staybridge Suites Lincoln Northeast,68505,5.0
Sarasota,US,Holiday Inn Sarasota-Airport,34243,4.0
Sarasota,US,Holiday Inn Sarasota-Airport,34243,2.0
Byron Center,US,Baymont Inn Suites Grand Rapids SW/Byron Center,49315,3.0
Grand Rapids,US,Motel 6 Grand Rapids - Airport,49512,3.0
Warner Robins,US,La Quinta Inn Suites Warner Robins - Robins AFB,31093,5.0
Warner Robins,US,La Quinta Inn Suites Warner Robins - Robins AFB,31093,3.0
Warner Robins,US,La Quinta Inn Suites Warner Robins - Robins AFB,31093,5.0
Lockport,US,Best Western Plus Lockport Hotel,14094,5.0
Lockport,US,Best Western Plus Lockport Hotel,14094,3.0
Lockport,US,Best Western Plus Lockport Hotel,14094,5.0
Benton Harbor,US,Hilton Garden Inn,49022,4.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,5.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,5.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,4.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,4.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,4.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,4.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,5.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,5.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,4.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,5.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,5.0
Atlanta,US,Hyatt Place Atlanta Airport-South,30337,5.0
Golden,US,Table Mountain Inn,80401,5.0
Winchester,US,Comfort Inn,22603,3.0
Winchester,US,Comfort Inn,22603,4.0
Winchester,US,Comfort Inn,22603,5.0
Flagstaff,US,Sonesta ES Suites Flagstaff,86004,2.0
Flagstaff,US,Sonesta ES Suites Flagstaff,86004,5.0
Flagstaff,US,Sonesta ES Suites Flagstaff,86004,5.0
Flagstaff,US,Sonesta ES Suites Flagstaff,86004,5.0
Flagstaff,US,Sonesta ES Suites Flagstaff,86004,5.0
Flagstaff,US,Sonesta ES Suites Flagstaff,86004,5.0
Desert Hot Springs,US,Aqua Soleil Hotel And Mineral Water Spa,92240,4.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,4.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,3.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,5.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,5.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,1.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,5.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,4.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,4.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,3.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,5.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,5.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,3.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,5.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,4.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,5.0
Sedona,US,Best Western Plus Arroyo Roble Hotel & Creekside Villas,86336,2.0
Brooklyn,US,hotel le bleu,11215,4.0
Brooklyn,US,hotel le bleu,11215,5.0
Brooklyn,US,hotel le bleu,11215,4.0
Orlando,US,Homewood Suites by Hilton Orlando-Nearest to Univ Studios,32819,5.0
Orlando,US,Tradewinds Restaurant,32821,5.0
Orlando,US,Tradewinds Restaurant,32821,5.0
Union City,US,Hampton Inn Union City,94587,5.0
Union City,US,Hampton Inn Union City,94587,4.0
Union City,US,Hampton Inn Union City,94587,4.0
Plainview,US,Four Points by Sheraton Plainview Long Island,11803,5.0
Longboat Key,US,The Resort at Longboat Key Club,34228,5.0
Longboat Key,US,The Resort at Longboat Key Club,34228,5.0
Longboat Key,US,The Resort at Longboat Key Club,34228,5.0
Longboat Key,US,The Resort at Longboat Key Club,34228,5.0
Longboat Key,US,The Resort at Longboat Key Club,34228,5.0
Longboat Key,US,The Resort at Longboat Key Club,34228,5.0
Longboat Key,US,The Resort at Longboat Key Club,34228,1.0
Longboat Key,US,The Resort at Longboat Key Club,34228,5.0
Longboat Key,US,The Resort at Longboat Key Club,34228,5.0
Longboat Key,US,The Resort at Longboat Key Club,34228,4.0
Longboat Key,US,The Resort at Longboat Key Club,34228,4.0
Charleston,US,Indigo Inn,29401,5.0
Charleston,US,Indigo Inn,29401,1.0
Charleston,US,Indigo Inn,29401,5.0
Charleston,US,Indigo Inn,29401,3.0
Charleston,US,Indigo Inn,29401,5.0
Charleston,US,Indigo Inn,29401,4.0
Frisco,US,Wingate by Wyndham Frisco,75035,1.0
Santa Barbara,US,Best Western Plus Encina Inn & Suites,93105,5.0
Santa Barbara,US,Best Western Plus Encina Inn & Suites,93105,5.0
Santa Barbara,US,Best Western Plus Encina Inn & Suites,93105,5.0
South Lake Tahoe,US,Basecamp Hotel,96150,5.0
South Lake Tahoe,US,Basecamp Hotel,96150,5.0
South Lake Tahoe,US,Basecamp Hotel,96150,3.0
Montgomery,US,Best Western Lake Conroe Inn,77356,4.0
Montgomery,US,Best Western Lake Conroe Inn,77356,5.0
Montgomery,US,Best Western Lake Conroe Inn,77356,3.0
Denver,US,Hampton Inn & Suites Denver Ap Gateway Park,80239,5.0
Denver,US,Hampton Inn & Suites Denver Ap Gateway Park,80239,5.0
Denver,US,Hampton Inn & Suites Denver Ap Gateway Park,80239,5.0
Denver,US,Hampton Inn & Suites Denver Ap Gateway Park,80239,5.0
Denver,US,Hampton Inn & Suites Denver Ap Gateway Park,80239,5.0
Denver,US,Hampton Inn & Suites Denver Ap Gateway Park,80239,3.0
Denver,US,Hampton Inn & Suites Denver Ap Gateway Park,80239,5.0
Deerfield,US,Residence Inn Chicago Deerfield,60015,3.0
Newport News,US,Hampton Inn Newport News-Yorktown,23602,4.0
Newport News,US,Hampton Inn Newport News-Yorktown,23602,5.0
Newport News,US,Hampton Inn Newport News-Yorktown,23602,4.0
Middletown,US,Hampton Inn Middletown,10941,5.0
Middletown,US,Hampton Inn Middletown,10941,5.0
Middletown,US,Hampton Inn Middletown,10941,4.0
Orange City,US,Quality Inn,32763,2.0
Orange City,US,Quality Inn,32763,1.0
Nashville,US,Best Western Suites Near Opryland,37214,5.0
Nashville,US,Best Western Suites Near Opryland,37214,3.0
Nashville,US,Best Western Suites Near Opryland,37214,5.0
Nashville,US,Best Western Suites Near Opryland,37214,4.0
Nashville,US,Best Western Suites Near Opryland,37214,1.0
Nashville,US,Best Western Suites Near Opryland,37214,4.0
Nashville,US,Best Western Suites Near Opryland,37214,5.0
Nashville,US,Best Western Suites Near Opryland,37214,3.0
Nashville,US,Best Western Suites Near Opryland,37214,5.0
Tracy,US,Fairfield Inn Tracy,95304,5.0
Tracy,US,Fairfield Inn Tracy,95304,4.0
Sunnyvale,US,Vagabond Inn Sunnyvale,94085,4.0
Sioux Falls,US,Holiday Inn Express & Suites Sioux Falls Southwest,57108,5.0
Santa Rosa,US,BEST WESTERN Garden Inn,95404,4.0
Santa Rosa,US,BEST WESTERN Garden Inn,95404,3.0
Santa Rosa,US,BEST WESTERN Garden Inn,95404,4.0
Santa Rosa,US,BEST WESTERN Garden Inn,95404,1.0
Santa Rosa,US,BEST WESTERN Garden Inn,95404,3.0
Santa Rosa,US,BEST WESTERN Garden Inn,95404,4.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,4.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,5.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,3.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,4.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,4.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,5.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,5.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,4.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,5.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,3.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,5.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,5.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,5.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,5.0
Long Beach,US,Hotel Maya - a DoubleTree by Hilton Hotel,90802,5.0
Long Beach,US,Rodeway Inn,90802,5.0
Long Beach,US,Rodeway Inn,90802,5.0
Port Richey,US,Holiday Inn Express & Suites Port Richey,34668,4.0
Port Richey,US,Holiday Inn Express & Suites Port Richey,34668,5.0
Port Richey,US,Holiday Inn Express & Suites Port Richey,34668,5.0
Port Richey,US,Holiday Inn Express & Suites Port Richey,34668,4.0
Port Richey,US,Holiday Inn Express & Suites Port Richey,34668,1.0
Vallejo,US,Best Western Inn & Suites At Discovery Kingdom,94589,5.0
Vallejo,US,Best Western Inn & Suites At Discovery Kingdom,94589,4.0
Vallejo,US,Best Western Inn & Suites At Discovery Kingdom,94589,2.0
Winchester,US,Hilton Garden Inn Winchester,22601,4.0
Winchester,US,Hilton Garden Inn Winchester,22601,4.0
Edison,US,Hilton Garden Inn Edison/Raritan Center,8837,5.0
Edison,US,Hilton Garden Inn Edison/Raritan Center,8837,5.0
Panama City Beach,US,The Chateau Motel,32407,2.0
Panama City Beach,US,The Chateau Motel,32407,5.0
Harrisburg,US,Courtyard Harrisburg Hershey,17111,4.0
Sevierville,US,Days Inn Apple Valley Sevierville,37862,4.0
Sevierville,US,Days Inn Apple Valley Sevierville,37862,4.0
Sevierville,US,Days Inn Apple Valley Sevierville,37862,3.0
Sevierville,US,Days Inn Apple Valley Sevierville,37862,2.0
Sevierville,US,Days Inn Apple Valley Sevierville,37862,5.0
Harrisburg,US,Holiday Inn Express Harrisburg East,17109,4.0
San Marcos,US,Wingate by Wyndham San Marcos,78666,3.0
Beaverton,US,Comfort Inn & Suites West,97005,5.0
Fresno,US,Red Roof Inn Fresno - Yosemite Gateway,93726,3.0
Fresno,US,Red Roof Inn Fresno - Yosemite Gateway,93726,5.0
South Lake Tahoe,US,Lodge At Lake Tahoe,96150,3.0
Newark,US,Hampton Inn & Suites Wilmington Christiana,19713,5.0
Newark,US,Hampton Inn & Suites Wilmington Christiana,19713,5.0
Newark,US,Hampton Inn & Suites Wilmington Christiana,19713,5.0
Newark,US,Hampton Inn & Suites Wilmington Christiana,19713,5.0
Newark,US,Hampton Inn & Suites Wilmington Christiana,19713,5.0
Welches,US,Whispering Woods Resort,97067,5.0
Welches,US,Whispering Woods Resort,97067,5.0
Mesa,US,Best Western Superstition Springs Inn,85206,5.0
Charlottesville,US,Hyatt Place Charlottesville,22901,5.0
Charlottesville,US,Hyatt Place Charlottesville,22901,5.0
Charlottesville,US,Hyatt Place Charlottesville,22901,4.0
Conroe,US,Hampton Inn Suites Conroe I45 North,77303,5.0
Conroe,US,Hampton Inn Suites Conroe I45 North,77303,1.0
Whippany,US,Hyatt House Parsippany/Whippany,7981,5.0
Whippany,US,Hyatt House Parsippany/Whippany,7981,5.0
